run_date,row_index,pot_id,pot_number,source_asset_id,photo_url,image_path,matched_variant_count,ensemble_numbers_detected,task,full_crop_path,center_crop_path,label_crop_path
2026-03-01,99,8T,8,AF1QipPhpVFmWxOEuSQR2TvDy31tpDiVeCfEW7xvZ-XF,https://lh3.googleusercontent.com/pw/AP1GczOBrjXaAkGQnGWS6uMfbvXd4giAtnWN_Ro7dtvLxrkvkEksaaGZkb918F4tHiTMI5e9yfFp1wNJQEN7q_mXqZg15IPW8uRTg6kc603xtoGvugaFhzsC,local/non_tomato_species/images/99_AF1QipPhpVFmWxOEuSQR2TvDy31tpDiVeCfEW7xvZ-XF.jpg,0,"2,3,4,5,6",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_8T_99_AF1QipPh_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_8T_99_AF1QipPh_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_8T_99_AF1QipPh_label.jpg
2026-03-01,100,9T,9,AF1QipPldk2El80lEMg_Qr66OZPGZxAbsZxvishUE3-J,https://lh3.googleusercontent.com/pw/AP1GczNPI3I1AA_SyjXAZKaC5Gc7l6R1X6I7dWe2Nb_jagtqIsEM4LVpD7FOpO2w7AXF-Lnvr7Ku8Y0jgMDggLTudDKmOYTX8LLxoowl174lW6FQ0zBHRGud,local/non_tomato_species/images/100_AF1QipPldk2El80lEMg_Qr66OZPGZxAbsZxvishUE3-J.jpg,0,"1,2,3,7,8,20,34",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_9T_100_AF1QipPl_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_9T_100_AF1QipPl_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_9T_100_AF1QipPl_label.jpg
2026-03-01,101,10T,10,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,https://lh3.googleusercontent.com/pw/AP1GczP1aW7ciaDrZkYbr05nJWyxpeWoVgUiUtvKZmP2J9oMJroiHl-XIyYsk8eNRBtmdQAozyEn2JM_u4zvDcmfm-4muOOYgKc8oD65mDyuVKKhDPoBc2H5,local/non_tomato_species/images/101_AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0.jpg,0,"2,3,4,5,6,8",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_10T_101_AF1QipNF_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_10T_101_AF1QipNF_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_10T_101_AF1QipNF_label.jpg
2026-03-01,102,11T,11,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,https://lh3.googleusercontent.com/pw/AP1GczNWGhSLfWr4kLKoFElt-qFCoog2W4z6lOFjw_XDucTUmHl657vh0Fd9j-5a8Ij6KKIgmoSkkLNphu01JL6lZU1DsuqubdKc7lAHB2YwutrfsZn7xAtD,local/non_tomato_species/images/102_AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0.jpg,0,"3,4,7",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_11T_102_AF1QipO7_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_11T_102_AF1QipO7_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_11T_102_AF1QipO7_label.jpg
2026-03-01,103,12T,12,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,https://lh3.googleusercontent.com/pw/AP1GczPi9RaIhqwIc5cqAkTHRMF_TzpVWCHcI6BkAeQ3k1y0Xga_sUoWVZglHI8gnBKo2n8y4K1Txngp5uTyh9q50RQeV86Oa-wHt3gJTQCOi8C9CsE8dVKX,local/non_tomato_species/images/103_AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF.jpg,0,"2,4,7",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_12T_103_AF1QipME_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_12T_103_AF1QipME_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_12T_103_AF1QipME_label.jpg
2026-03-01,104,13T,13,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,https://lh3.googleusercontent.com/pw/AP1GczPTcsAZu0lK-Pijjpy3GtBMVo-JO_dGOQbw0kxmXDXal0_oYIM-QzOU6QOcYNzs2mtkuIb7J70-NkwQXvi9PinsAWCU5X5T_ZGs_p86wgHvBP_MmqzF,local/non_tomato_species/images/104_AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96.jpg,0,"2,3,4",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_13T_104_AF1QipOh_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_13T_104_AF1QipOh_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_13T_104_AF1QipOh_label.jpg
2026-03-01,105,14T,14,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,https://lh3.googleusercontent.com/pw/AP1GczOS6JzO2ZxgaFK0keMzu0Vmypi2yT4zT0BTTw14n6OQEPVCkHJ8TK-QBdtOS2yQFysdn1rEJMJ-v5TwdVHETLYRG3Nh4ObKaixPM0GRBnDON7m58RHD,local/non_tomato_species/images/105_AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg.jpg,0,"1,2,4,5,6,7,8,9",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_14T_105_AF1QipMf_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_14T_105_AF1QipMf_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_14T_105_AF1QipMf_label.jpg
2026-03-01,106,15T,15,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,https://lh3.googleusercontent.com/pw/AP1GczN9wdLvBgD3PsCRDXBceK8XdawCJwp9-wRcImKUTmT1ijnv4ArVRi9AlYtN5AUuij5Q2LKGVzAi3RdxfmhjNclBj63OqadreRLSVUWtl43Z4YJo9PeU,local/non_tomato_species/images/106_AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK.jpg,0,"2,3,4,7,9",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_15T_106_AF1QipMl_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_15T_106_AF1QipMl_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_15T_106_AF1QipMl_label.jpg
2026-03-01,107,16T,16,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,https://lh3.googleusercontent.com/pw/AP1GczNhqhQhpJI_BwlvAaAJ8XWlvlErPYaF9L0qib580Y4dyX2hpD3ISh0-4FPVaFl4rToCef_WWBD07AyqcDLGIxr1Ymg2Bapn5iwkE3wn5eBAAS3eQqBG,local/non_tomato_species/images/107_AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe.jpg,0,"2,3,4,5,6,7,8,13,23",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_16T_107_AF1QipOG_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_16T_107_AF1QipOG_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_16T_107_AF1QipOG_label.jpg
2026-03-01,108,17T,17,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,https://lh3.googleusercontent.com/pw/AP1GczOSihJRk6XKh2pZWC29pvXivwtUClo-c75kChsLnFkvDTW7mo8WUlOvAKRKl9xgODqfaf-wmjHtYVqG70tdG2-sqorixdkKg5Yc7A7M8hAIC5A8QgW4,local/non_tomato_species/images/108_AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5.jpg,0,"2,3,4,7,8",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_17T_108_AF1QipPL_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_17T_108_AF1QipPL_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_17T_108_AF1QipPL_label.jpg
2026-03-01,109,18T,18,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,https://lh3.googleusercontent.com/pw/AP1GczMSEjdZ-cSBa8Jm5aJc1dC5UMoFsmriG5Is9RtY5_xtR6vSyHlvWB4R03uz7RdONusKcs7IBJX2UwXXDax2HOCx1N98xeH0NeWSBSy_0_QhlsuADLh8,local/non_tomato_species/images/109_AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj.jpg,0,"4,5,7,8",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_18T_109_AF1QipOZ_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_18T_109_AF1QipOZ_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_18T_109_AF1QipOZ_label.jpg
2026-03-01,110,19T,19,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,https://lh3.googleusercontent.com/pw/AP1GczMb8JAhzHMVjSLdirvE_FEWuwh9VaAdX_g6RycYhEftsD6FKVTDVa9HFxR4TGj8LubNscek2gMPeWzT-gUC7qaab4GUy3m4Ht-7EBwzOUuaakEO6n6n,local/non_tomato_species/images/110_AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae.jpg,0,"1,4,6,7,14,21,23,37",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_19T_110_AF1QipNl_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_19T_110_AF1QipNl_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_19T_110_AF1QipNl_label.jpg
2026-03-01,111,20T,20,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,https://lh3.googleusercontent.com/pw/AP1GczO2ZZjgg-5Peq188nIs_68QbAWRpy_b--xcnJQ2OlFoXQV2HL3gYCmJyTPY24Mn5g34MwQBlwtByvzonSfiWz85h4pOATpByG66tmVjJIvczjvHCpF3,local/non_tomato_species/images/111_AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H.jpg,0,"2,3,4,5,7,9",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_20T_111_AF1QipNN_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_20T_111_AF1QipNN_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_20T_111_AF1QipNN_label.jpg
2026-03-01,112,21T,21,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,https://lh3.googleusercontent.com/pw/AP1GczPfGJzKjHf9UNLnJnRB5s5ODRwFPigG6aYqn1-YlRqv1Bf_4zF_Bk0VsDBcEeX0dj5KQcvwkG_0Zc_sjce7Uh1vbDd4nIMDXFg7WNWfq9-woFABb554,local/non_tomato_species/images/112_AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV.jpg,0,"1,3,4,5,6,7,9",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_21T_112_AF1QipPd_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_21T_112_AF1QipPd_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_21T_112_AF1QipPd_label.jpg
2026-03-01,113,22T,22,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,https://lh3.googleusercontent.com/pw/AP1GczM-XCeRg9lf49CB6rSYXr51gLWSxzBBqY62Sh3IW4v_6KstQJj4FuJnGbx3apO363PhLAZKSztNL1bxRa6x4yObrflOhZX0c7gnabdOgdaBlMBf_aDe,local/non_tomato_species/images/113_AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp.jpg,0,"2,4,7,8,15,19",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_22T_113_AF1QipN6_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_22T_113_AF1QipN6_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_22T_113_AF1QipN6_label.jpg
2026-03-01,114,23T,23,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,https://lh3.googleusercontent.com/pw/AP1GczPE-mB6x3UAsYma_uAFU8YAQl6r01nGq7DTu2K-Kw6xxqsKnsfPygS0LN2G_YFOZpzyxC0V5cbDVXJ4JZg6I5yllTm-LXRcXYlOtgBFuEe-EpHB-tZF,local/non_tomato_species/images/114_AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g.jpg,0,"3,4,6,7",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_23T_114_AF1QipM7_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_23T_114_AF1QipM7_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_23T_114_AF1QipM7_label.jpg
2026-03-01,115,24T,24,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,https://lh3.googleusercontent.com/pw/AP1GczNN80cry_18gmX8xj-uKECa5VO3kvBcShU06aWemPl7mgSXhufqFiNrHlcVaDYjBrLZaKPod10QOYsXzOQgt1BVB-sYUTKFcDJAR_q-i639Y185SDUP,local/non_tomato_species/images/115_AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg.jpg,0,"2,3,4,6",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_24T_115_AF1QipPW_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_24T_115_AF1QipPW_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_24T_115_AF1QipPW_label.jpg
2026-03-01,116,25T,25,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,https://lh3.googleusercontent.com/pw/AP1GczOg4BV9hO7LAR46bkgXA8zHAtXaAHM7OaLlM2FXaInaeEnS1moxnk6b84kR5RlJchl5Md13fR2vNgBxT6qYxregQSENh7-9K5HOu5UP5QENvcXMsGBb,local/non_tomato_species/images/116_AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb.jpg,0,"2,4,6,7,18,21,22,32",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_25T_116_AF1QipMt_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_25T_116_AF1QipMt_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_25T_116_AF1QipMt_label.jpg
2026-03-01,117,26T,26,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,https://lh3.googleusercontent.com/pw/AP1GczOcajIS1oCRsdbJfN69SvFYmlxqdtZ6IjDY1au0TR_sw8ipB3xhjo-YGqMtAym8j-XomTSaT-FVb5AhsN-aGHGDVdLVWlNJSpAgCQRud14mNOfO6JSZ,local/non_tomato_species/images/117_AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN.jpg,0,"1,2,3,4,7,9,25",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_26T_117_AF1QipPM_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_26T_117_AF1QipPM_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_26T_117_AF1QipPM_label.jpg
2026-03-01,118,27T,27,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,https://lh3.googleusercontent.com/pw/AP1GczNQd6h8_uTZYSOszCTeM8IND4jIsgATeC6sVz-wMWB7GEzZX9FTEDqCjulXblYRDGnDzo_beTnO5tQQVwWH_d3Zx6NyAZhtUyrFympF7YpAISR5vFeA,local/non_tomato_species/images/118_AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf.jpg,0,"1,2,5,8,22",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_27T_118_AF1QipNL_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_27T_118_AF1QipNL_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_27T_118_AF1QipNL_label.jpg
2026-03-01,119,28T,28,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,https://lh3.googleusercontent.com/pw/AP1GczMP3UQckgjkD2OcmBdthIMuNs9az_-zg4kyLo1E3lgDC5dA8kDD_zHUpijeSRDi4T3IyYRtIbTu5PWeEiLcblV8BYVTww_ZRG3U1wym51cnZaLCJ4gz,local/non_tomato_species/images/119_AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB.jpg,0,"1,2,3,4,5,7,17,23",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_28T_119_AF1QipMF_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_28T_119_AF1QipMF_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_28T_119_AF1QipMF_label.jpg
2026-03-01,120,29T,29,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,https://lh3.googleusercontent.com/pw/AP1GczPLDMlt4FJDvxwHY5kLcUFrrNc0uuiNI3MXBk_XBEIUdGBgdczzcNNKZt8cTXNOFcmx1DmWqzqbc_3r9Etm9ZoShRnF5xTx21aQ5ttxT3Fhrcis-8tE,local/non_tomato_species/images/120_AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd.jpg,0,"2,3,4,6,7,8,15",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_29T_120_AF1QipOB_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_29T_120_AF1QipOB_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_29T_120_AF1QipOB_label.jpg
2026-03-01,121,30T,30,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,https://lh3.googleusercontent.com/pw/AP1GczP1PnlCGC_ETTtu_4nsXQnWGKPcw9yVvM-qW4dy0GRdTL5Onmujf-RJ8R3z_ss7mWwY7T4aBboMWOIsJV14zykkTGlzaAAl23rJmFZ0XGJhWjfhixf_,local/non_tomato_species/images/121_AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C.jpg,0,"2,3,4,5,9,28",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_30T_121_AF1QipMK_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_30T_121_AF1QipMK_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_30T_121_AF1QipMK_label.jpg
2026-03-01,122,31T,31,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,https://lh3.googleusercontent.com/pw/AP1GczMR0BVMBwLB28-XvcjKf_ZeDY_4J93BXJejZTwt1JRtC1MAtPOdE-GRC3HvLD-OQqARCAiD_aLb8vKKTiu_6t_eht7dKIu9XK_HjbWrBi_Is2sHh2Mq,local/non_tomato_species/images/122_AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n.jpg,0,"3,4,5",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_31T_122_AF1QipPo_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_31T_122_AF1QipPo_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_31T_122_AF1QipPo_label.jpg
2026-03-01,123,32T,32,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,https://lh3.googleusercontent.com/pw/AP1GczNa3kUlOcRR7Sfy9UHwMrAUJN5NalwZ0l-XZP8PKkfY3xJ0sd_1Tg1bVh05sNC4Ha_uNrXToSvIKp7wqvnaM9e__rsWZy3Rx9YlS8l9kX1kqMVmrOhB,local/non_tomato_species/images/123_AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9.jpg,0,"4,7",human_label_pot_number_and_variety,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_32T_123_AF1QipMp_full.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_32T_123_AF1QipMp_center.jpg,data/research/v1_6/ocr_recovery/manual_label_queue/2026-03-01_32T_123_AF1QipMp_label.jpg
