run_date,context_id,row_index,source_asset_id,capture_date,captured_at,photo_url,classification_label,pot_id,packet_number,variety_name,species_common_name,labeling_method,confidence,lifecycle_stage,potting_date,day_one_photo_date,day_since_potting,experiment_day,final_status,review_stage,resolution_source,review_status_label,mapping_status,mapping_note
2026-03-07,context_default,390,AF1QipMhjB5MMfC4JelpWyIgIs7V56YWh7qf68M6oUrn,2026-03-07,2026-03-07T18:26:00.485000-08:00,https://lh3.googleusercontent.com/pw/AP1GczNK92R4II0zko2TFSf0bf4HIuvky2Lsq4pDHhbWUkoTMl5r5wSZAS6bnHXA-9yo6bUqvEegB0DOZZ1Wvw5SzjSfH07tKrK3zb89YmNS8-W7PXxCRoIg,unknown,11T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-07,context_default,391,AF1QipMrwAX7NaLQAorfRYAl-wXIgvLImsU6_lIgK87h,2026-03-07,2026-03-07T18:26:08.751000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMjk9d2PoQDuazKL669D_4W0FUddya5EwuBmOfGYFAohi2svlryjrQzbXG_K7H9-h4IS_yvrjolo5X0GO0yMWZzBeYFIgGqRGh-hm6v0sPflQmlL-yp,unknown,12T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-07,context_default,392,AF1QipNqBt_HLiupCzP28th9wg9HnBzPaSlWgCeQKhKG,2026-03-07,2026-03-07T18:26:16.420000-08:00,https://lh3.googleusercontent.com/pw/AP1GczNbhKPP-Kdkf_s6w10s-ejv7eOChXP3ii3AA2wXtEXNjuQybFKJaVdSefF7e7f-EpfxpLWPnehiGU1sfDesBwB86Xu9kIvHXNmShcUEF73H5ixE1HQG,unknown,13T,1,San Francisco Fog,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,393,AF1QipNrUDoNP_bJmA0a73FuZs4xLvw3xdHI_SqlE_U1,2026-03-07,2026-03-07T18:27:14.076000-08:00,https://lh3.googleusercontent.com/pw/AP1GczNfu7tSVrzT4fnTEcmnxFBw9_yVO1n2Ffthide_lfnK-CYBQBH5rguh3iPabNBF6pzgA-Yx9Dc_r-EFukfucCLeH4UCsZ0hYowfOSQBB5IOGJrNqH55,unknown,14T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,394,AF1QipP2HbsVAJt6zgcyrXylVXOBEHcpe3H1oygVzgiO,2026-03-07,2026-03-07T18:27:50.480000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMyi8pEHPDiXqLo-cGXifafOzv4ulae953S184diBr64873QMfQ0XBxbJjdge9GdhqwbDAMEbQ53dV5pJB1Oijnvd25r1AuMcleDP7nm_Dlrf_qNuNe,unknown,15T,4,Taxi,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,395,AF1QipO-2uYiQiaTk0XVqDHL1rXYkRn_Ts-DrgPf2WOx,2026-03-07,2026-03-07T18:28:05.452000-08:00,https://lh3.googleusercontent.com/pw/AP1GczM9fHkQwK0sk1k7xX5UMRuYMH-BX8NPq1yzdT4XIz27AeQp9QM5mNOpyedgmuFbCcXojB1eb9NCzcWN8jWi5p_njj4TlJCIYZBQAZ4Ad04Go-Iy19Gg,unknown,16T,5,Nikolayev Yellow Cherry,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,396,AF1QipMbvfwsCvDR3eJ86jAxI8DWUQ-AG822mU0AS1B3,2026-03-07,2026-03-07T18:28:09.032000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMYkF_rPKsc4-4obbwkgxU0IApd16ExVWCDtUTsEHMv5Y8Z855dsHXfSjj1F4-KiSFLO8PcV-tB8h6t6wtk3tVBR3wDICnFAsEFMqOYenWFelcuPcCM,unknown,17T,6,Japanese Black Trifele,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,397,AF1QipNRpDP5774B7SrVP2qiMOJD6TiMokMIdS38sBYf,2026-03-07,2026-03-07T18:28:15.588000-08:00,https://lh3.googleusercontent.com/pw/AP1GczNkkBuDimCQ1mUhbKi3GTl02WqKQcN4gUBRLPYuHx1FHz0N8CkBRK71Gzct2AH6lh-oygA1P1MNxP06ENvhpTPGa_CSBAooQKq6LmSgRmPW6Nye4YZN,unknown,18T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,398,AF1QipNeHtXqma5P840yFefLpGv4W7FtPRMngq45tJ1Q,2026-03-07,2026-03-07T18:28:24.683000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMt1lOK-n1v12lqGHZ-YDoWtrYIynUDms2r6wLNMNcstq0BufdxamdVhrZr4BrMODdAJ0UYFnBMCb2RGpY77gJZp1nDbNI_OQst54RGJgv4UzFRp51R,unknown,19T,8,Waimea Wild Cherry,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,399,AF1QipPoylMVkl4SKVVI2f4b95Xy7k_A4PRfBGGcR0Om,2026-03-07,2026-03-07T18:28:27.790000-08:00,https://lh3.googleusercontent.com/pw/AP1GczNdldXFbWWbA-Rp6eSZsLLJRLiTMezRtVKcFKeCatJ5o58yxXiDeMeVIoNTVFLCRBDbHd4TY3Lstzln6gDdG4ucHozn90bh-m7PLvsbBvf07EsiGIZq,unknown,20T,9,Sasha Altai,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,400,AF1QipPtsDXw9nAn6PQJed8-870uUELpIK20wy9zalM2,2026-03-07,2026-03-07T18:28:39.523000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMW1WIn8VJMGT-6A4RQDxoFbK4oK7uGkKL6kRhi3oBT6xawSR1jSyFszR37NXfvIV6wiI15Y-UwnBjhvNVUJFgGlUxWzTMQQnWeZPuqGZ6PwdiTn6MS,unknown,21T,9,Sasha Altai,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,401,AF1QipPTt3tVJV6QFM2Rh8sMOt9jzir-YHZOwaG9s4H0,2026-03-07,2026-03-07T18:29:13.528000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPT8NFYfLpFDkb4gIlFvXdGjt4We0dSPJ9Kvg1Xs7lqCfB0t92mwImMx5EzS-wPPSBkmVajbYd3ilVHfRmNphe4vlvTirkR9kOgNUmCCNdw_G_hYzOt,unknown,22T,11,Azoychka,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,402,AF1QipPub_F9O6UwSyEzC4og04VqypMdCosstQSRxgRj,2026-03-07,2026-03-07T18:29:19.110000-08:00,https://lh3.googleusercontent.com/pw/AP1GczN50N8o0cg5BwFVJkqBcxo4JJxu14l-VW7lU3Ge_52HQZuo5k5BUvKmwfBoY560wGWPbX7jZNlXdTjJu-8qEwM3cxyhczKlSSB7SxvWK2t4uxbQByJ8,unknown,23T,12,Heinz 9129,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,403,AF1QipPFlfvuzwYPGUZfe5fGeCyptwN56QrJLGnMOXtP,2026-03-07,2026-03-07T18:29:42.385000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPGJaB85VCOk0nRN1K7pCOBqYRdEqX9HTfHN7YDwboWqsdd4iGPQXrL95LTklwnHoUxzb6pFJbVB8p3o4fsa4fSzmPqPJ7rSlFnFb4hw5hUZGUGJQe0,unknown,24T,10,Gold Dust,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,404,AF1QipMgl4JPkK1aw46et2Ztz8FDizxuANYymLj25mQz,2026-03-07,2026-03-07T18:30:23.628000-08:00,https://lh3.googleusercontent.com/pw/AP1GczN0-EHb1sus3j9eGUAWPzDkEcD_xgwh6KSL6ynUiCJb3n_XT_N6yXxclL4EAW1naPF9KM2bBpzUWuJx5sFS-5xlJBoKcFQoCeMR383Z2LeOEYY15EMl,unknown,25T,12,Heinz 9129,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,405,AF1QipNjC8t9uBMmiDiHaUXQpWvdN8Jhrq35PPEmM5rE,2026-03-07,2026-03-07T18:31:00.127000-08:00,https://lh3.googleusercontent.com/pw/AP1GczOnDPFFWsmMwhwKy26XDvxUnsCDTPxoiPHIUumU5nTomY63IYyfX4vhx9dr_QYWRquh86OBL7a3b71Pe8T26o7AH2rQ0V9tVV6oBDlZj1u-Y6Oe1x3n,unknown,26T,12,Heinz 9129,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-07,context_default,406,AF1QipOyILI9Be0o2kJMvg7vvChDEbDJULy7Eky-S_me,2026-03-07,2026-03-07T18:31:05.376000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPghvSUjK-QDmpAS9sYcvCwF8yelset2E3Sr4NX0boRZ1_TYGM4YYpCf8xr_iLLlfBzSMJej6I5E049ROItR37xmMzS7d9qLJ249E_HDljjtIC_OO_9,unknown,27T,4,Taxi,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-07,context_default,407,AF1QipOljnRt7U3mHeUzwfBqEYihuNxZgOmna1lEexKs,2026-03-07,2026-03-07T18:31:11.760000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMua7t2XM-1FX0x7gnXy_wNwOIta3BHSMSkcbc2TLV7-AmY9e6BaD39ukFjaWCcZjyHUuWf0GP00aAr4fFAochhcpt18IUW7FhCmo7rjN5ijF5IPyHV,unknown,28T,5,Nikolayev Yellow Cherry,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-07,context_default,408,AF1QipNhFn3MMIZUXBgKmxr2U4y325uXq45lz6t2qbLK,2026-03-07,2026-03-07T18:31:14.405000-08:00,https://lh3.googleusercontent.com/pw/AP1GczOHyblUyQSD7FKJkM7uS_fZhFtzXqav1yEOUw4vPa_5RLhDwYel8sKB4TIBJhARlpAQJJgyJzrrsycymj3nYaH0F3CqVyNSlR-9ZCzAuj2Mr82R6gPv,unknown,29T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-07,context_default,409,AF1QipOKBVMxQxu9LXxjXXHnEqW737zevXfrkZZvU3jt,2026-03-07,2026-03-07T18:31:17.176000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPjjbnIv6ydv2cigABCUZXxtgg0u-02yy7zBpkPb7X70apiMNR_kQGT-ZO_BB2b0A7moSHP9hwnDGvtvhiK2sa4ph566wQQmuP3o33MwmYo0w2kzJ2m,unknown,30T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-07,context_default,410,AF1QipPLl2SZ8SgJ6NVDVJC3fJrtNCXrrApYPEys6ICC,2026-03-07,2026-03-07T18:31:18.838000-08:00,https://lh3.googleusercontent.com/pw/AP1GczOb5h54xTQd6vamhNXFFFQ4qffnp2qYRzlZwZDwyDUIigtGKd_tIU5zvYwaOlu7fy01tqnFzVTNiF3hh8Ud0iRHheClsRUoYO34AZpSbLmSY7A5gY5f,unknown,31T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-07,context_default,411,AF1QipPiyPWLmyBY6_oXPOT6MoYmOAGGf2ZVqXv-ckF2,2026-03-07,2026-03-07T18:31:21.157000-08:00,https://lh3.googleusercontent.com/pw/AP1GczNlFxaQr1vswxKza6zmgu8ewB-M-fGNVyzq31fXHd_43OjysEqOJJPJHWPO_WAvml9JceFt2OyawxaKiQdJjrj5KTo45HpMKFnXZ0RlTdfVeJz5J0Kk,unknown,32T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,11,11,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
