run_date,context_id,row_index,source_asset_id,capture_date,captured_at,photo_url,classification_label,pot_id,packet_number,variety_name,species_common_name,labeling_method,confidence,lifecycle_stage,potting_date,day_one_photo_date,day_since_potting,experiment_day,final_status,review_stage,resolution_source,review_status_label,mapping_status,mapping_note
2026-03-06,context_default,353,AF1QipMU7lCWTRsy_guwekv5oH2yyfpO7kKLPEAN3nVy,2026-03-06,2026-03-06T09:17:15.707000-08:00,https://lh3.googleusercontent.com/pw/AP1GczOXEDrLd-F2-xbIdI0G9VQzmbTBO3l15S_7--_dT8yIJYqXRb5PUflNDenvJr3Qk00WXSjEYpfJ26tNcjqVXGn07ijHXn1YRydWcIQfRMCxME1X50HD,unknown,11T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-06,context_default,354,AF1QipPCdAWlOXppVV_VYt6GwwR0lk1vGHFQnWcQCmbG,2026-03-06,2026-03-06T09:17:18.497000-08:00,https://lh3.googleusercontent.com/pw/AP1GczP9n5x5yE5QT3GUxKx_TOW1Y8yPePQxPS4rcM5dOR3U77fUo-j7ROVz9apuFlOCeov8Z0hvQWmqh1Z_YafE7oLbVEWlMdYLN3HvTMgqmvsSrUObxIE5,unknown,12T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-06,context_default,355,AF1QipMOOEO1Uo09Wl2eHWqP97pLSClEbnteBDuqIGVW,2026-03-06,2026-03-06T09:17:21.497000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPqGn56YWab2rAiR-1-ZAgVFWIGUqsjU4Y6cXhYwaVjM3CnWmHhWLmQ7njaSoATEAZoNMxD_xecDoNhFp1JxYGYFTzx1S2wtaWzOZpIUuWHq6POswkc,unknown,13T,1,San Francisco Fog,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,356,AF1QipMB8kRI9W7SssjSkXgOjpnpsCnGVYf2-villCsK,2026-03-06,2026-03-06T09:17:23.632000-08:00,https://lh3.googleusercontent.com/pw/AP1GczO36kRN54o3WJKqkWpnYyuKKUKXwi4AntLZgMd_42M5yE5o91sG_orbLbB_pZ2yJtSoG6TDjyyWtm2BuXMZ8LsIFMb7ghc-ZAoDmx-BY9m_GqasluFD,unknown,14T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,357,AF1QipNXu1-z7Y002-jsDgFwBVHRXgafylVETbabBPCz,2026-03-06,2026-03-06T09:17:34.036000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMG8KQhqJzUNIchniT1CpSbf2rY-bsTy6GtMpjbZfGiO5z7G7alP9zQvVE45-cd2zbplRSSZtUru_WQLXyrHzUFMPXsZcnILX-1CcgybnRsa5Zkjp2y,unknown,15T,4,Taxi,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,358,AF1QipMwNlzbXr2qyt7c9WBH35GMMph1iPqVPhesQLPa,2026-03-06,2026-03-06T09:17:36.832000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPMXvaGRPZq7B7kRArSBxNO6OSCOplVdiLPBfYsfQcFbZ3UYm46-VTJUnqkrlXAcFw1fS3dgpx1q0-N7YQX3y70_-sC7KCIGqpmx2EWq8kiafbFmtIT,unknown,16T,5,Nikolayev Yellow Cherry,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,359,AF1QipO5NIPMCpznxY-5SxopOzxkZ59PSybv1Py9FVLE,2026-03-06,2026-03-06T09:17:39.705000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMrbI6pDaCtkzrLHWunTo_RbCNp_WdDDujFjJ9DCBpu-xWeKwPHCHPogWgL98aOn_AauqcoNsPq6YHoXDp6g4c-C4bA_FKX0541XQNQ0WroH-aMiwLE,unknown,17T,6,Japanese Black Trifele,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,360,AF1QipOnn8Lm1V0Ew5dKxUAcnBUzoatx00LuKa2HM3DY,2026-03-06,2026-03-06T09:17:43.453000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMvO7ib05rajoBH1GkHYNGJMPH_kDzXZgR5RCwDweohoW9BRWTJ9bDVtSj3IKlcg37kz5se6Fpo-ck2XuGOrR5bh52mf5lS8tmtjrjICb-XdnQeVHeI,unknown,18T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,361,AF1QipOg3MYUXCHDAoLXBklAam592lCj5JCtFHIquil6,2026-03-06,2026-03-06T09:17:46.213000-08:00,https://lh3.googleusercontent.com/pw/AP1GczNknElT1LVCJ9KV8dgvWrcS-Z8JcmRKG2sRDvCesr6jxghiZx3uMFcmFMIJ6kPY9iAQhMAtcyvF3vCPTszVgRerEDedpfG8bo3ElUDuvQsGyyEWCJLM,unknown,19T,8,Waimea Wild Cherry,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,362,AF1QipMyZnparmwfa8Cs-5zeWyYZdg_kaPckD2le2Z9o,2026-03-06,2026-03-06T09:17:48.204000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPjJYkpzwtENAwaSjMO_odEwy3Ewrho3g2RLx8x2p6WpKdVGFK488GSdDY9xuEAaZi3lMRMt9V46XKHzQk_rZi6XAl1Z6YhhHdGESrtLpnWT8yylVBy,unknown,20T,9,Sasha Altai,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,363,AF1QipO5lkdO4fI1Dp2c6EEkIcPLBjpccDUmSNcrLJbK,2026-03-06,2026-03-06T09:18:05.759000-08:00,https://lh3.googleusercontent.com/pw/AP1GczO-CNtW5epsnNJ3p49uRgTQDqoDMH9mrHRFggFkziuEWlvlS7bb-rJ-TswcBPQdZTwp52zTe89_H4jR7XA_m3aCYgFpy-KVnYf0BdcqTdNC4dgwV57X,unknown,21T,9,Sasha Altai,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,364,AF1QipPIK9p4m-kZaYE382ZE6Rxlv5W1hBW6w8YhGhIM,2026-03-06,2026-03-06T09:18:18.391000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPsfI2OGX17-n6OhiaaVkgv4FzDTBLhppqTGiE5JtWfbGz97kOOK0VY0iqF2oKL_kOdiWjk7wRtafrbPj-zgQcwFnQYXDWEqSq0r8p0TOOP_hR5fQUk,unknown,22T,11,Azoychka,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,365,AF1QipN11Y7vZF4Y1Bq3jQXB7JFs_etJV4m-pgedIsIK,2026-03-06,2026-03-06T09:18:25.877000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMMQrLjMwTO5-xrxsFN6hlwB_PQqVnhx67ScONLfuQos4KdyJwRUVmyA2w2Wj7Dr7nUfD6oHE8qdIPt9TN5XNlVS9pbVPw0uEGXwDqR-w1fkmft4kUW,unknown,23T,12,Heinz 9129,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,366,AF1QipPVpNsmUrjwtGYItBd3WoB4WYasSXfKtnbbNwsp,2026-03-06,2026-03-06T09:18:34.756000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMJNY0XsXbMvV4ZOCy2erWVG74PXi5mVHNyaPn7MraEayYmhjZtAa1e34d04PnOllhAQ5vI09wMWMzcVuvuyXDqCfF9-H8flH_eGrRbcmt-bOeL-PKH,unknown,24T,10,Gold Dust,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,367,AF1QipPj8Hw0_TliWb4gqYQAwZuyBVLzCemCXJTJbBJa,2026-03-06,2026-03-06T09:18:40.949000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMDewAiFk6_TQGNpO7Oew2uRox0Jd6ZeShspU4hmxIaSgmQf7JvRE0edQPOKX4fJzEbAeLIyHnCEOPJug2VttslwYaBAYhgBPOX38GWv3N87eyrXwx6,unknown,25T,12,Heinz 9129,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,368,AF1QipMSxZj5YtzIeTHsQG9kOR6frovdFwRmHPQHB5Xf,2026-03-06,2026-03-06T09:18:44.211000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMUwy1bx2BdVyTnBLYImLlI50BUJ58xUlcIqHqH23UEvzB3DSKknSLFo7XfoDHjMqcPQGHo9solFk_iEBL0xTdA1sr7ZRSf3vvRqX2Rbgam_ejr0L75,unknown,26T,12,Heinz 9129,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,baseline_continuity,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_historical_pot_mapping; series_from_baseline_pot_mapping
2026-03-06,context_default,369,AF1QipPqKm8N23OgIIMrGA726YobbfCw0gx7-OdSPUYO,2026-03-06,2026-03-06T09:18:48.690000-08:00,https://lh3.googleusercontent.com/pw/AP1GczOIFKEzGgIsAT5KVFvZJsAYKKhAtq9ApCwLZzlRBf7UGtU2CepZiedyj3FRa-7xwf545BjgBcQOMmN1FWXAydRu3UVQOf-GkxR8lIOmm5DTUHbAIet7,unknown,27T,4,Taxi,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-06,context_default,370,AF1QipM8ST9NKE2YtbhcjSvnihVUCKw2phJip6d8lajU,2026-03-06,2026-03-06T09:19:02.194000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMoavcbzM9j1g3itxTRfcVLyjV1W8ZJdC_XncQLp8MR03kAI1eQHyt8BISb2rp74vIhZ6uCxmShk1cJFANYI8EWL6Lyq-R-GiZ8tJkC9s741vljLVvb,unknown,28T,5,Nikolayev Yellow Cherry,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-06,context_default,371,AF1QipMMUSTOl_Hjz2hzHjwFwCcYrtOj-s95nKH5PwXN,2026-03-06,2026-03-06T09:19:26.502000-08:00,https://lh3.googleusercontent.com/pw/AP1GczM0Tt5rcnBNJY4CVlmkFo9i-qtTS6EGw32gr8LON0g-wHBwKLBd_Mal0vFK_jJ7367m_5nubUTQVQjEckZpIQOL8yEUeK43oRAxqjuSkCIbGWyPQmiE,unknown,29T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-06,context_default,372,AF1QipOiGcNlMr4gifITrXc2zJ6awbBEkilBbw_zhvRR,2026-03-06,2026-03-06T09:19:32.639000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMv8q-uCq2LKkFuMvT6HnuOhwJgUbCG6cnsjp5G2Y1La9alA5ddUpfvSQIIbt-JbjqkmuxImFYJyrowI9_cLdEjyqAThynCW5Xuh4vfiug8w2r-7vWc,unknown,30T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-06,context_default,373,AF1QipMSlzsG0VHRH0q-UFOhNpz3x1SWr6M9_KVxUKl5,2026-03-06,2026-03-06T09:19:38.915000-08:00,https://lh3.googleusercontent.com/pw/AP1GczMxmOPmTSLuyZtrh1inJ506Vrb_upZJMDwVT8rABZBlGakQV1C4ceypPQ5M5BXFZ4iMLA9NKV5UcKBXT_q3f4_QwitFNnRJvG2Ba2Gv2oCTZPd4djB2,unknown,31T,3,Iles Yellow Latvian,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
2026-03-06,context_default,374,AF1QipNP0zRwei2-Jb3B-pWhjQk-CEuK4eO_jV91dBdY,2026-03-06,2026-03-06T09:19:39.096000-08:00,https://lh3.googleusercontent.com/pw/AP1GczPLzGnxUjK_OB4P5HJUA_1YgxWQt-Ip6CAb0tNdlBHEBNdlkRB5WB2Zuixy4ILWjoAphh6c-zD3yXl8wkj-Lsmih9CzseoJnQSxfafdmXntuBEg2MSz,unknown,32T,7,Sunset's Red Horizon,unknown,ocr_unresolved,0.4,sapling,2026-02-24,2026-02-25,10,10,ready_auto_resolved,none,manual_override,Ready (Auto-Resolved),ok,pot_id_inferred_from_run_sequence; label_not_tomato_run_assumed_tomato; variety_from_series_number_map; series_from_manual_pot_override
