run_date,row_index,source_asset_id,photo_url,suggested_pot_id,suggested_varietal_id,confirmed_pot_id,confirmed_varietal_id,reviewed,notes,last_edited_at,imported_at_utc,source_file
2026-03-27,543,AF1QipMSR6fBV3QEbrYMB2ARD5WFjaPOxkMv7RBmcRDB,https://lh3.googleusercontent.com/pw/AP1GczOoF6YurpEpKwAm_z-RIU0KCTEIWQp6EjfXWzid2cWOOAbkXti85DIs8bgiKhlGosj2CG77DbL2nXZzxQSDnEWgYQObmsPAa7fCpdcwSovjKAV_95wY,22T,10,20T,11,1,,2026-03-31T00:35:42.582Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,544,AF1QipPvYJsDephs33jQEwvkH3MMU6QVp1glLzgbqZ51,https://lh3.googleusercontent.com/pw/AP1GczNPP_ZA0NgjOfRXOxEy048wjcDugUFZLcHJl3NxFVRWNo2deYZNdCj4gCqEd7No9aX869PN5H0IPsV7lpscDcrthByv5ils-zd1QwuKB8MahT333Jmn,23T,12,24T,12,1,,2026-03-31T00:35:52.966Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,545,AF1QipMkoIMKNtPkPePuUKCVcO08gV4yLK58XWUre5HP,https://lh3.googleusercontent.com/pw/AP1GczM63qqpVL82wmVllenv392-Uq_D6srddMzSL59MEVVOBLeF8GsN9MM0QNx7EaumNIq6NKPU1pm3d0_Hx6L8xJtZUhV8JPA2VbVcIc05-pvcu-ms9gWe,24T,12,23T,12,1,,2026-03-31T00:35:59.411Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,546,AF1QipO6rKJxGeb-gmlwg_9j0ttF-BEruO78e9hSKR_u,https://lh3.googleusercontent.com/pw/AP1GczMpVGNvZShWG80gZ9BJ2NoTlwaHAkxK1rAAPBXK1nmnnJUXKhlcJETwWw4WwGfR14T5o9f75edBpQ44piqcDL23sDkrg1AUxriIUr_yWSZxQFqb46l2,25T,5,22T,10,1,,2026-03-31T00:36:08.099Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,547,AF1QipONgcyC55iDajaxKkC1C2g3ARsoZVXh6-Xe0eog,https://lh3.googleusercontent.com/pw/AP1GczPVCBcxVratp--XFDEN65FF7diptBkxvmkbzbCbdPqJjQhKNnw5apyEW0kTkLwAFi_scLoQdyd0D8ppl_gju2N1m_WBLOPunuhH93XIzw-BVZAdJAoh,26T,5,7T,9,1,,2026-03-31T00:36:17.841Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,548,AF1QipPB-NvQtu0s-dZ_IhzAti0ZV3ut8l37MMoglrKO,https://lh3.googleusercontent.com/pw/AP1GczPQX08XJaILADovSMSHr9-Xtwpv6j8JA1mWKEPHeBfBNk__u8MngKK8B7aHkq-UGt30sHHzwjwWyY2C6uTcimLVjxYcsA5S-zmAZ0nHI86He9cOBsIu,27T,4,1T,5,1,,2026-03-31T00:36:29.119Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,549,AF1QipMD9XqbprLCFJVIproT1hNF6S2ZbA3Q4d3m3Pvb,https://lh3.googleusercontent.com/pw/AP1GczM0eBQmfLr3ZacNKT75VcQWtRNJmBC9ZfJY3ysJBWGjQFRNAcQSpq_A2ubX1jQovxmtWzduFP8ptjW_J99F_TgA3vQUC2IxHmnizMb6kJMi5Sn7qGvA,28T,4,25T,5,1,,2026-03-31T00:36:37.900Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,550,AF1QipPVnWZmAaYVFsI_i1yZKhlHq7Nhfm8tnpgVaEKw,https://lh3.googleusercontent.com/pw/AP1GczOXPFG_QcVZK_0ahHdB13dQU2fF1_LDwwrrkZCnxpVLs1TnK0MqE8G88gqWk93XqusTmoaZaX1dvEsodEeXKzwyV5QtDe9c8Y6Tl58lSi64D1GjWx8j,29T,7,26T,5,1,,2026-03-31T00:36:48.620Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,551,AF1QipMMITNc4tFc0v3E4MLqMWqlHWqHXxWqMzcbEfR6,https://lh3.googleusercontent.com/pw/AP1GczPqJBKlQ6TwZC9vJF5TznH-e9OSOhwnVbsp2xM2wA3pY2A9NQPFatILsgXooBw7_8ivfGzj4g9s5oFH5efvWEve7yrnBxHIBb8hkQO8b0JUkui2M__t,30T,7,2T,5,1,,2026-03-31T00:36:59.265Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,552,AF1QipM-oEKY_8J3u8rANxh_aFm-pkfiCyUV6Zw473GR,https://lh3.googleusercontent.com/pw/AP1GczOMlNnRDw39Ql2VPLcIGczo7S3X8osEoQvsVVELBIhhq5tc1cKsZEXvvK7uYcERRLPrIWLp88qsBShVadd17sW8sjad5eL0OzjHLJuJ94-PEXFssxMb,31T,7,28T,4,1,,2026-03-31T00:37:08.739Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
2026-03-27,553,AF1QipNdLpQthmTf65ScMhFXYGTDqckMEBK3h29VFFuU,https://lh3.googleusercontent.com/pw/AP1GczO4cAmFuoYQyVHtGqM_IbNJOcq6dcd3TvR4XB_vZwO1imJT1k4_MJ9lgo4jJhlIfrlS5u4ubUnZvETO9JW7V8cx7xQohs-kPbLCKuWtBeg2SL5GLWAS,32T,7,27T,4,1,,2026-03-31T00:37:31.934Z,2026-03-31T00:38:44.898629+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-31T00-37-31.935Z.csv
